id_processo;numero_sigilo;sigla_grau;procedimento;ramo_justica;sigla_tribunal;id_tribunal;recurso;id_ultimo_oj;dt_recebimento;id_ultima_classe;flag_violencia_domestica;flag_feminicidio;flag_ambiental;flag_quilombolas;flag_indigenas;flag_infancia;decisao;dt_resolvido;cnm1;primeirasentm1;baixm1;decm1;mpum1;julgadom1;desm1;susm1
323977563;0000464-36.2020.8.07.0007;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7064;2020-01-24;278;0;0;0;0;0;0;0;2020-12-11;0;0;0;;0;;0;0
323977565;sigiloso(323977565);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;12764;2020-01-23;1464;0;0;0;0;0;1;0;2020-06-29;0;0;0;;0;;0;0
323977572;0707780-64.2017.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;80283;2017-07-18;81;0;0;0;0;0;0;0;2020-04-14;0;0;0;;0;;0;0
323977573;0700127-83.2023.8.07.0012;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12144;2023-01-07;1268;1;0;0;0;0;0;0;2023-04-30;0;;0;;0;;0;0
323977575;sigiloso(323977575);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77284;2018-05-23;283;0;0;0;0;0;0;0;2020-11-08;0;0;0;;0;;0;0
323977576;0700634-94.2021.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81325;2021-02-09;7;0;0;0;0;0;0;0;2021-06-02;0;0;0;;0;;0;0
323977583;0700467-04.2021.8.07.0010;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7043;2021-01-26;278;0;0;0;0;0;0;0;2021-04-06;0;;0;;0;;0;0
323977585;0702135-71.2020.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6590;2020-01-24;7;0;0;0;0;0;0;0;2020-04-22;0;0;0;;0;;0;0
323977586;0000112-75.2020.8.07.0008;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;74606;2020-01-08;278;0;0;0;0;0;0;0;2020-09-08;0;0;0;;0;;0;0
323977588;0708331-39.2020.8.07.0007;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7057;2020-06-18;305;1;0;0;0;0;0;0;2020-07-24;0;;0;;0;;0;0
323977591;0704675-68.2020.8.07.0009;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13596;2020-04-15;113;0;0;0;0;0;0;0;2021-09-18;0;0;0;;0;;0;0
323977594;0702579-53.2020.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6739;2020-04-10;7;0;0;0;0;0;0;0;2020-06-04;0;;0;;0;;0;0
323977596;0700786-79.2020.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6760;2020-02-04;7;0;0;0;0;0;0;0;2020-04-24;0;0;0;;0;;0;0
323977599;0702306-87.2023.8.07.0012;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12143;2023-03-30;278;0;0;0;0;0;0;0;2023-05-12;0;;0;;0;;0;0
323977604;0002273-02.2018.8.07.0017;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16040;2018-11-13;283;0;0;0;0;0;0;0;2021-04-20;0;0;0;;0;;0;0
323977612;sigiloso(323977612);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2023-03-30;12372;0;0;0;0;0;0;0;2023-05-15;0;0;0;;0;;0;0
323977613;0000471-23.2019.8.07.0020;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77284;2019-03-01;283;0;0;0;0;0;0;0;2019-10-22;0;0;0;;0;;0;0
323977620;0003255-06.2019.8.07.0009;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7010;2019-05-13;283;0;0;0;0;0;0;0;2019-10-09;0;0;0;;0;;0;0
323977622;0020022-34.2015.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6771;2015-07-20;7;0;0;0;0;0;0;0;2016-01-11;0;0;0;;0;;0;0
323977623;0053877-94.2011.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6549;2011-11-21;12154;0;0;0;0;0;0;0;;0;;;;0;;;
323977627;0701130-88.2023.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7094;2023-01-23;7;0;0;0;0;0;0;0;2023-03-13;0;0;0;;0;;0;0
323977635;0700373-93.2020.8.07.0009;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13594;2020-01-14;12154;0;0;0;0;0;0;0;;0;;;;0;;;
323977643;0700629-43.2023.8.07.0005;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6970;2023-01-18;436;0;0;0;0;0;0;0;2023-01-18;0;0;0;;0;;0;0
323977647;0000613-63.2019.8.07.0008;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;74606;2019-02-20;11955;0;0;0;0;0;0;0;2019-08-19;0;0;0;;0;;0;0
323977648;0700981-80.2018.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6608;2018-01-25;1122;0;0;0;0;0;0;0;2021-07-15;0;0;0;;0;;0;0
323977649;0002266-38.2017.8.07.0019;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77835;2017-06-26;282;1;0;0;0;0;0;0;2019-11-20;0;0;0;;0;;0;0
323977653;0707642-15.2022.8.07.0010;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7043;2022-08-23;436;0;0;0;0;0;0;0;2022-08-29;0;0;0;;0;;0;0
323977655;0003258-92.2018.8.07.0009;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6995;2015-06-10;282;0;0;0;0;0;0;0;2019-01-22;0;0;0;;0;;0;0
323977659;0044207-61.2013.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6567;2013-11-19;7;0;0;0;0;0;0;0;2014-08-18;0;0;0;;0;;0;0
323977660;0702011-37.2020.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6752;2020-03-13;7;0;0;0;0;0;0;0;2020-10-23;0;0;0;;0;;0;0
323977664;0700986-17.2023.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2023-01-20;81;0;0;0;0;0;0;0;2023-03-31;0;0;0;;0;;0;0
323977668;0002852-77.2018.8.07.0007;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7040;2018-06-29;10943;0;0;0;0;0;0;0;2021-05-07;0;0;0;;0;;0;0
323977670;sigiloso(323977670);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7002;2019-01-23;7;0;0;0;0;0;0;0;2020-03-25;0;;0;;0;;0;0
323977676;0016665-45.2016.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7101;2016-10-17;7;0;0;0;0;0;0;0;2017-10-23;0;0;0;;0;;0;0
323977677;0704665-19.2023.8.07.0009;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;18005;2023-03-28;436;0;0;0;0;0;0;0;2023-03-28;0;0;0;;0;;0;0
323977679;0000665-98.2020.8.07.0016;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6634;2020-01-22;283;0;0;0;0;0;0;0;2023-01-09;0;0;0;;0;;0;0
323977680;0709015-81.2022.8.07.0010;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7046;2022-09-30;40;0;0;0;0;0;0;0;2023-01-30;0;0;0;;0;;0;0
323977683;0704058-81.2020.8.07.0018;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81638;2020-06-18;436;0;0;0;0;0;0;0;2020-09-24;0;0;0;;0;;0;0
323977684;0701072-36.2019.8.07.0004;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6790;2019-02-13;40;0;0;0;0;0;0;0;2019-10-09;0;0;0;;0;;0;0
323977689;sigiloso(323977689);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85204;2019-06-18;1401;0;0;0;0;0;1;0;2022-03-08;0;0;0;;0;;0;0
323977692;0006594-41.2017.8.07.0009;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6998;2017-06-30;10943;1;0;0;0;0;0;0;2022-03-23;0;0;0;;0;;0;0
323977706;0004292-94.2016.8.07.0002;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14149;2016-09-30;7;0;0;0;0;0;0;0;2018-07-30;0;0;0;;0;;0;0
323977709;0000024-72.2008.8.07.0003;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6573;2012-07-25;282;0;0;0;0;0;0;0;;0;;;;0;;;
323977713;0702415-94.2020.8.07.0016;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14152;2020-01-22;436;0;0;0;0;0;0;0;2020-05-12;0;0;0;;0;;0;0
323977717;0702959-13.2023.8.07.0005;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6970;2023-03-09;436;0;0;0;0;0;0;0;2023-04-17;0;0;0;;0;;0;0
323977718;sigiloso(323977718);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;12764;2019-05-11;1464;0;0;0;0;0;1;0;2021-11-16;0;0;0;;0;;0;0
323977721;0001863-73.2020.8.07.0016;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6660;2020-03-05;278;0;0;0;0;0;0;0;2020-05-21;0;0;0;;0;;0;0
323977722;0000317-32.2019.8.07.0011;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;13334;2019-02-05;283;0;0;0;0;0;0;0;;0;;;;0;;;
323977723;0003712-06.2017.8.07.0010;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16327;2017-07-27;10943;1;0;0;0;0;0;0;2018-06-01;0;0;0;;0;;0;0
323977724;0700983-82.2020.8.07.0002;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6722;2020-04-23;81;0;0;0;0;0;0;0;2021-09-20;0;0;0;;0;;0;0
323977726;0707105-05.2020.8.07.0005;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6978;2020-09-21;39;0;0;0;0;0;0;0;2022-01-11;0;0;0;;0;;0;0
323977729;0700371-10.2021.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43179;2021-01-08;81;0;0;0;0;0;0;0;2021-02-05;0;0;0;;0;;0;0
323977737;0701166-35.2020.8.07.0008;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6943;2020-03-09;81;0;0;0;0;0;0;0;2021-01-13;0;0;0;;0;;0;0
323977738;0001068-54.2016.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14148;2016-01-19;7;0;0;0;0;0;0;0;2016-02-04;0;0;0;;0;;0;0
323977740;0017105-53.2016.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6568;2016-09-08;40;0;0;0;0;0;0;0;2016-12-13;0;0;0;;0;;0;0
323977743;0003211-54.2005.8.07.0016;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6635;2005-08-15;31;0;0;0;0;0;0;0;2013-11-18;0;0;0;;0;;0;0
323977746;0000478-17.2020.8.07.0008;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;74606;2020-02-04;278;0;0;0;0;0;0;0;2021-07-13;0;0;0;;0;;0;0
323977747;0004469-04.2016.8.07.0020;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77284;2016-09-26;10943;0;0;0;0;0;0;0;2020-02-13;0;0;0;;0;;0;0
323977751;0006754-78.2017.8.07.0005;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;43189;2017-10-18;10943;0;0;0;0;0;0;0;2020-07-22;0;0;0;;0;;0;0
323977757;0703029-33.2023.8.07.0004;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;17241;2023-03-15;1268;1;0;0;0;0;0;0;2023-04-13;0;;0;;0;;0;0
323977769;0001326-16.2020.8.07.0004;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;17241;2020-05-02;1268;1;0;0;0;0;0;0;2020-07-20;0;;0;;;;0;0
323977770;0700070-93.2022.8.07.0014;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;42948;2022-01-06;278;0;0;0;0;0;0;0;2022-01-21;0;;0;;0;;0;0
323977777;0707143-69.2020.8.07.0020;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;77481;2020-06-10;436;0;0;0;0;0;0;0;2020-07-03;0;0;0;;0;;0;0
323977782;0027629-18.2016.8.07.0001;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6634;2018-02-08;283;0;0;0;0;0;0;0;2020-08-06;0;0;0;;0;;0;0
323977788;0006779-85.2017.8.07.0007;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7057;2017-12-18;10943;1;0;0;0;0;0;0;2020-02-13;0;0;0;;0;;0;0
323977792;0000165-95.2016.8.07.0008;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;81608;2016-02-16;283;0;0;0;0;0;0;0;;0;;;;0;;;
323977794;0015059-97.2016.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6576;2016-05-24;7;0;0;0;0;0;0;0;2018-03-23;0;0;0;;0;;0;0
323977796;0025341-68.2014.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14144;2014-07-16;7;0;0;0;0;0;0;0;2014-12-04;0;0;0;;0;;0;0
323977808;0000553-59.2020.8.07.0007;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7064;2020-01-30;278;0;0;0;0;0;0;0;2020-04-13;0;0;0;;0;;0;0
323977810;0044794-49.2014.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14148;2014-11-12;40;0;0;0;0;0;0;0;2015-05-12;0;;0;;0;;0;0
323977811;0704596-04.2020.8.07.0005;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6966;2020-06-25;81;0;0;0;0;0;0;0;2020-09-14;0;0;0;;0;;0;0
323977818;sigiloso(323977818);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43069;2023-01-26;14671;0;0;0;0;0;0;0;2023-04-30;0;0;0;;0;;0;0
323977822;0700662-47.2020.8.07.0002;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14149;2020-03-06;45;0;0;0;0;0;0;0;2020-03-21;0;0;0;;0;;0;0
323977826;0013226-97.2014.8.07.0006;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7052;2014-10-29;94;0;0;0;0;0;0;0;2015-04-20;0;0;0;;0;;0;0
323977829;0704109-28.2020.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7083;2020-03-17;39;0;0;0;0;0;0;0;2020-07-31;0;;0;;0;;0;0
323977832;0214175-60.2011.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6564;2011-12-02;7;0;0;0;0;0;0;0;2014-07-24;0;0;0;;0;;0;0
323977833;0702445-65.2020.8.07.0005;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;42947;2020-03-25;1268;1;0;0;0;0;0;0;2020-04-16;0;;0;;0;;0;0
323977837;0001483-09.2018.8.07.0020;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;84223;2018-05-18;10943;0;0;0;0;0;0;0;2021-06-01;0;0;0;;0;;0;0
323977839;0704863-73.2020.8.07.0005;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6966;2020-07-07;7;0;0;0;0;0;0;0;2021-05-10;0;0;0;;0;;0;0
323977847;0700650-89.2023.8.07.0014;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;43064;2023-01-26;7;0;0;0;0;0;0;0;2023-03-06;0;0;0;;0;;0;0
323977851;0703294-46.2020.8.07.0002;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6722;2020-10-27;31;0;0;0;0;0;0;0;2020-11-03;0;0;0;;0;;0;0
323977854;0006998-19.2017.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6635;2017-05-22;30;0;0;0;0;0;0;0;2020-05-16;0;0;0;;0;;0;0
323977855;0708791-26.2020.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2020-06-29;81;0;0;0;0;0;0;0;2021-04-06;0;0;0;;0;;0;0
323977856;sigiloso(323977856);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12139;2018-01-18;283;0;0;0;0;0;0;0;;0;;;;0;;;
323977857;0002403-85.2019.8.07.0007;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;7064;2019-05-24;278;0;0;0;0;0;0;0;2019-11-13;0;0;0;;0;;0;0
323977867;0021846-10.2014.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6570;2014-08-12;7;0;0;0;0;0;0;0;2016-05-19;0;0;0;;0;;0;0
323977869;0000679-10.2019.8.07.0019;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77835;2019-03-22;283;0;0;0;0;0;0;0;2019-07-10;0;0;0;;0;;0;0
323977875;0006043-17.2015.8.07.0014;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;42948;2015-09-22;10944;1;0;0;0;0;0;0;2020-01-20;0;0;0;;0;;0;0
323977879;0029448-87.2016.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6564;2016-10-04;7;0;0;0;0;0;0;0;2021-08-03;0;0;0;;0;;0;0
323977881;0700854-23.2020.8.07.0020;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;77481;2020-01-22;436;0;0;0;0;0;0;0;2020-02-12;0;0;0;;0;;0;0
323977886;0700493-45.2020.8.07.0007;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7047;2020-01-15;436;0;0;0;0;0;0;0;2020-02-05;0;0;0;;0;;0;0
323977890;0706385-35.2020.8.07.0006;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16283;2020-07-29;10943;1;0;0;0;0;0;0;2020-12-16;0;0;0;;0;;0;0
323977892;0000330-04.2019.8.07.0020;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12142;2019-03-28;283;0;0;0;0;0;0;0;2019-10-25;0;0;0;;0;;0;0
323977896;sigiloso(323977896);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6945;2019-08-03;1268;1;0;0;0;0;0;0;2020-03-26;0;;0;;0;;0;0
323977898;0003996-66.2012.8.07.0017;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16040;2019-04-11;282;0;0;0;0;0;0;0;2021-02-25;0;0;0;;0;;0;0
323977902;0700107-29.2022.8.07.0012;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12143;2022-01-05;278;0;0;0;0;0;0;0;2022-04-04;0;;0;;0;;0;0
323977904;0701314-58.2020.8.07.0004;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2020-02-17;30;0;0;0;0;0;0;0;2020-10-02;0;0;0;;0;;0;0
323977906;0017458-75.2016.8.07.0009;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13594;2016-10-19;7;0;0;0;0;0;0;0;2017-06-28;0;0;0;;0;;0;0
323977908;0700565-88.2023.8.07.0019;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77995;2023-01-23;278;0;0;0;0;0;0;0;2023-03-02;0;0;0;;0;;0;0
323977911;0001404-81.2018.8.07.0003;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6585;2018-04-09;283;0;0;0;0;0;0;0;2019-01-30;0;0;0;;0;;0;0
323977917;0003058-81.2015.8.07.0012;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;14150;2015-06-18;7;0;0;0;0;0;0;0;2016-09-06;0;0;0;;0;;0;0
323977918;0706830-62.2020.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6570;2020-04-07;7;0;0;0;0;0;0;0;2020-11-09;0;0;0;;0;;0;0
323977919;0033712-21.2014.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6551;2014-09-11;40;0;0;0;0;0;0;0;2020-03-04;0;;0;;0;;0;0
323977920;0004059-75.2018.8.07.0019;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77835;2019-02-18;10943;0;0;0;0;0;0;0;2021-05-26;0;0;0;;0;;0;0
323977921;0026254-03.2012.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2012-08-31;1707;0;0;0;0;0;0;0;2015-01-27;0;0;0;;0;;0;0
323977922;0707751-35.2022.8.07.0008;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6943;2022-12-15;7;0;0;0;0;0;0;0;2023-02-28;0;0;0;;0;;0;0
323977926;0012287-33.2017.8.07.0000;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6782;2018-03-20;283;0;0;0;0;0;0;0;2019-05-29;0;0;0;;0;;0;0
323977929;sigiloso(323977929);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;43180;2020-08-26;1268;1;0;0;0;0;0;0;2021-01-19;0;;0;;0;;0;0
323977930;0002964-77.2017.8.07.0008;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;81608;2017-11-20;283;0;0;0;0;0;0;0;2021-07-01;0;0;0;;0;;0;0
323977933;sigiloso(323977933);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13333;2015-12-04;12372;0;0;0;0;0;0;0;2016-02-05;0;0;0;;0;;0;0
323977935;0704006-85.2020.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6558;2020-06-16;7;0;0;0;0;0;0;0;2020-10-16;0;0;0;;0;;0;0
323977936;0024179-82.2007.8.07.0001;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6549;2007-11-26;7;0;0;0;0;0;0;0;2011-09-09;0;0;0;;0;;0;0
323977939;0700072-15.2021.8.07.0009;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6999;2021-01-05;278;0;0;0;0;0;0;0;2021-01-08;0;0;0;;0;;0;0
323977941;0017871-65.2014.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2014-06-09;7;0;0;0;0;0;0;0;2015-09-16;0;0;0;;0;;0;0
323977943;0703538-42.2020.8.07.0012;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;12145;2020-08-10;81;0;0;0;0;0;0;0;2020-08-31;0;0;0;;0;;0;0
323977947;0002667-09.2018.8.07.0017;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16282;2018-12-27;1268;1;0;0;0;0;0;0;2020-03-16;0;;0;;0;;0;0
323977949;0706563-85.2023.8.07.0003;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;16280;2023-03-06;1268;1;0;0;0;0;0;0;2023-04-11;0;;0;;0;;0;0
323977950;0002347-61.2019.8.07.0004;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6928;2019-06-24;278;0;0;0;0;0;0;0;2020-04-13;0;0;0;;0;;0;0
323977951;0708329-18.2019.8.07.0003;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6789;2019-05-27;40;0;0;0;0;0;0;0;2020-03-10;0;0;0;;0;;0;0
323977954;0700231-13.2020.8.07.0002;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;43180;2020-01-24;1268;1;0;0;0;0;0;0;2020-04-02;0;;0;;0;;0;0
323977955;0706498-10.2021.8.07.0020;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;80283;2021-05-04;7;0;0;0;0;0;0;0;2021-12-24;0;;0;;0;;0;0
323977957;0700946-61.2021.8.07.0021;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81523;2021-03-30;81;0;0;0;0;0;0;0;2021-04-08;0;0;0;;0;;0;0
323977961;0002480-16.2018.8.07.0012;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12144;2018-09-13;10943;1;0;0;0;0;0;0;2019-09-06;0;0;0;;0;;0;0
323977964;0702454-85.2020.8.07.0018;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;81638;2020-04-03;14695;0;0;0;0;0;0;0;2020-04-30;0;0;0;;0;;0;0
323977966;sigiloso(323977966);G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7004;2023-01-24;12541;0;0;0;0;0;0;0;2023-02-03;0;0;0;;0;;0;0
323977969;0709213-44.2019.8.07.0004;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6935;2019-10-16;30;0;0;0;0;0;0;0;;0;;;;0;;0;0
323977972;0708400-70.2022.8.07.0017;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;16281;2022-12-01;81;0;0;0;0;0;0;0;2022-12-07;0;0;0;;0;;0;0
323977979;0010812-31.2011.8.07.0007;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7106;2011-04-12;7;0;0;0;0;0;0;0;2012-12-05;0;0;0;;0;;0;0
323977982;0700688-08.2021.8.07.0003;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6599;2021-01-12;278;0;0;0;0;0;0;0;2021-03-09;0;;0;;0;;0;0
323977983;0022741-52.2016.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;83313;2016-05-09;1118;0;0;0;0;0;0;0;2020-08-12;0;0;0;;0;;0;0
323977984;0700548-56.2021.8.07.0008;JE;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;74606;2021-02-05;278;0;0;0;0;0;0;0;2021-03-08;0;0;0;;0;;0;0
323977985;0004608-42.2018.8.07.0001;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6784;2018-08-21;300;0;0;0;0;0;0;0;2019-09-20;0;0;0;;0;;0;0
323977988;0004426-36.2017.8.07.0019;G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;77835;2017-10-20;10943;0;0;0;0;0;0;0;2020-08-12;0;0;0;;0;;0;0
323977992;0001484-10.2012.8.07.0018;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;13596;2012-02-16;7;0;0;0;0;0;0;0;2022-12-15;0;0;0;;0;;0;0
323977993;sigiloso(323977993);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;6634;2017-10-09;314;0;0;0;0;0;0;0;2018-02-19;0;;0;;0;;0;0
323977995;0700344-44.2023.8.07.0007;JE;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7047;2023-01-10;436;0;0;0;0;0;0;0;2023-01-10;0;0;0;;0;;0;0
323977998;0005902-93.2018.8.07.0013;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;85204;2018-07-17;156;0;0;0;0;0;0;0;2018-09-24;0;0;0;;0;;;
323978001;0703464-97.2020.8.07.0008;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;6943;2020-08-25;113;0;0;0;0;0;0;0;2020-09-04;0;0;0;;0;;0;0
323978002;0701928-57.2020.8.07.0006;G1;Conhecimento não criminal;Justiça Estadual;TJDFT;71;0;7049;2020-02-28;172;0;0;0;0;0;0;0;2020-11-19;0;0;0;;0;;0;0
323978003;sigiloso(323978003);G1;Conhecimento criminal;Justiça Estadual;TJDFT;71;0;12142;2018-04-30;283;0;0;0;0;0;0;0;2020-07-24;0;0;0;;0;;0;0
